trade_date,stock,K,D,J,KDJ_label
20191213,000002.SZ,58.724399120343286,54.71431326011977,66.7445708407903,金叉50+
20191213,000018.SZ,2.4802468731954943,1.5191649589163407,4.4024107017538014,
20191213,000019.SZ,58.443295097825285,57.24897376674098,60.83193775999389,金叉50+
20191213,000028.SZ,52.952738897882,48.10985720083935,62.6385022919673,金叉50+
20191213,000040.SZ,12.638971550571057,10.463196524529804,16.990521602653562,
20191213,000046.SZ,42.12085669227514,34.127004891299606,58.10856029422621,金叉50+
20191213,000059.SZ,76.68220662064608,72.35963523882151,85.32734938429525,金叉50+
20191213,000061.SZ,84.99904798401363,83.0387011343995,88.91974168324188,金叉50+
20191213,000150.SZ,13.523392541154054,17.08002883498603,6.410119953490103,
20191213,000159.SZ,49.854904600173505,48.35239946247461,52.85991487557129,金叉50+
20191213,000301.SZ,72.0049549086594,67.12633183269622,81.76220106058577,金叉50+
20191213,000403.SZ,39.679386055224626,33.38355421423727,52.271049737199334,金叉50+
20191213,000408.SZ,12.358406297106802,19.93278050190251,-2.790342112484616,
20191213,000413.SZ,6.255875081046864,11.4232243968439,-4.078823550547206,
20191213,000415.SZ,62.25067851894804,60.829832210868155,65.09237113510783,金叉50+
20191213,000416.SZ,56.386514646345766,48.609700515333856,71.94014290836958,金叉50+
20191213,000429.SZ,56.012420452040374,54.483572181937596,59.07011699224593,金叉50+
20191213,000488.SZ,38.37177707019736,27.018896860622196,61.077537489347684,金叉50+
20191213,000505.SZ,31.466268474908873,30.376460381314086,33.645884662098446,金叉40
20191213,000507.SZ,63.30908499730822,60.87341337125171,68.18042824942124,金叉50+
20191213,000516.SZ,30.511586909049257,29.722997385867853,32.088765955412065,金叉40
20191213,000520.SZ,30.74507280965513,24.456984571222588,43.32124928652022,金叉50
20191213,000531.SZ,64.65582508711901,60.4379011723718,73.09167291661343,金叉50+
20191213,000533.SZ,63.99613177524609,56.082603180960625,79.82318896381703,金叉50+
20191213,000538.SZ,18.4856098468294,17.501676992241524,20.453475556005152,金叉30
20191213,000547.SZ,80.03855335060801,78.31774088797324,83.48017827587753,金叉50+
20191213,000552.SZ,38.21666068161962,37.09104265869028,40.467896727478305,金叉50
20191213,000560.SZ,33.33244074169696,24.8652044026786,50.2669134197337,金叉50+
20191213,000561.SZ,49.41276516331203,44.77342417154364,58.691447146848816,金叉50+
20191213,000563.SZ,64.48589027001056,59.139987398112424,75.17769601380684,金叉50+
20191213,000567.SZ,54.65497967224736,51.90954348810259,60.145852040536894,金叉50+
20191213,000568.SZ,35.684061987369205,29.34336693478436,48.365452092538895,金叉50
20191213,000570.SZ,71.07733155281893,70.55549075934026,72.1210131397763,金叉50+
20191213,000572.SZ,58.10943611418156,57.946712975816546,58.434882390911596,金叉50+
20191213,000593.SZ,43.114259874270516,37.37679947305026,54.589180676711024,金叉50+
20191213,000601.SZ,12.304846316612982,14.262054064521474,8.390430820796002,
20191213,000605.SZ,65.85474849518806,62.92330299063256,71.71763950429907,金叉50+
20191213,000627.SZ,61.48503308816595,58.359342481168994,67.73641430215986,金叉50+
20191213,000650.SZ,59.04028251639312,47.58904649803733,81.9427545531047,金叉50+
20191213,000651.SZ,78.63845269503447,75.30102515328724,85.31330777852895,金叉50+
20191213,000666.SZ,52.13583104297127,48.42177799671196,59.563937135489894,金叉50+
20191213,000668.SZ,35.6590523637066,34.347235794687656,38.282685501744496,金叉40
20191213,000683.SZ,59.671431966990134,56.4158353659651,66.18262516904021,金叉50+
20191213,000719.SZ,83.50574240150524,83.31078873165865,83.89564974119844,金叉50+
20191213,000731.SZ,57.0086783807993,52.56192525583088,65.90218463073616,金叉50+
20191213,000737.SZ,71.78211482167872,70.83755001904488,73.6712444269464,金叉50+
20191213,000739.SZ,46.50055929335622,44.56726369417095,50.36715049172676,金叉50+
20191213,000753.SZ,70.45818174264433,65.39615380123816,80.58223762545666,金叉50+
20191213,000756.SZ,38.28250314678025,36.94724692621216,40.95301558791644,金叉50
20191213,000758.SZ,61.488254925746304,58.3910446198754,67.68267553748811,金叉50+
20191213,000762.SZ,17.045050286445594,16.263859657331704,18.607431544673375,
20191213,000788.SZ,31.584925372714228,30.38013967746403,33.99449676321463,金叉40
20191213,000790.SZ,70.73749694971461,68.11278267364462,75.98692550185459,金叉50+
20191213,000798.SZ,60.98481721913092,57.89668282233288,67.161086012727,金叉50+
20191213,000799.SZ,56.24698685277508,56.205395870511346,56.33016881730255,金叉50+
20191213,000812.SZ,74.10350299572833,73.7911716571698,74.72816567284542,金叉50+
20191213,000822.SZ,62.11263045816107,60.3606392770967,65.6166128202898,金叉50+
20191213,000833.SZ,82.39867200959385,81.35572209303295,84.48457184271567,金叉50+
20191213,000838.SZ,49.89257460380645,49.76469407789259,50.14833565563417,金叉50+
20191213,000839.SZ,54.42364109844559,54.25578166708109,54.75935996117461,金叉50+
20191213,000848.SZ,69.95830737070061,67.55559859205664,74.76372492798856,金叉50+
20191213,000858.SZ,52.42230792716515,51.66541147249317,53.93610083650911,金叉50+
20191213,000860.SZ,30.978351260364793,23.876500393095885,45.18205299490261,金叉50
20191213,000895.SZ,14.791289620480386,15.855527399630263,12.662814062180633,
20191213,000906.SZ,69.86974476154354,64.2037911586158,81.20165196739904,金叉50+
20191213,000928.SZ,35.2313900838833,32.00337100101381,41.68742824962227,金叉50
20191213,000930.SZ,50.14725354700803,43.27063886639795,63.90048290822817,金叉50+
20191213,000931.SZ,47.12256114663438,46.28981618798567,48.7880510639318,金叉50
20191213,000952.SZ,50.06142726813376,47.3039268499551,55.576428104491086,金叉50+
20191213,000958.SZ,44.60848484567999,43.73257066837033,46.360313200299316,金叉50
20191213,000961.SZ,82.00990586753716,80.86059971297881,84.30851817665385,金叉50+
20191213,000963.SZ,30.178364210121018,21.911264824035953,46.712562982291146,金叉50
20191213,000966.SZ,22.94035627595184,22.007417556976538,24.806233713902436,金叉30
20191213,000983.SZ,53.60264187996527,48.09759750551546,64.6127306288649,金叉50+
20191213,000985.SZ,77.45479667195812,75.08049522070759,82.20339957445918,金叉50+
20191213,000996.SZ,79.96376258790218,78.40201170761082,83.0872643484849,金叉50+
20191213,002003.SZ,56.1344018045564,55.25027594341487,57.902653526839444,金叉50+
20191213,002015.SZ,14.303795849532264,19.52369062616444,3.8640062962679096,
20191213,002026.SZ,37.19684549792044,36.237374380479146,39.11578773280304,金叉40
20191213,002027.SZ,45.37943773611511,31.765226847875017,72.6078595125953,金叉50+
20191213,002028.SZ,52.19502041737719,48.66848782344484,59.24808560524188,金叉50+
20191213,002030.SZ,62.09033249690248,54.23730308334427,77.79639132401888,金叉50+
20191213,002037.SZ,35.89037967801113,33.474952257026544,40.7212345199803,金叉50
20191213,002039.SZ,37.16262659306884,32.70410358643516,46.07967260633622,金叉50
20191213,002043.SZ,58.352375707217654,53.71124683484344,67.63463345196608,金叉50+
20191213,002050.SZ,54.262539322721864,42.82735585358134,77.13290626100292,金叉50+
20191213,002054.SZ,46.72421523258755,46.67472739331226,46.82319091113813,金叉50
20191213,002060.SZ,65.89576220657293,63.73767285283518,70.21194091404841,金叉50+
20191213,002062.SZ,24.97050429883295,20.40248829929812,34.10653629790261,金叉40
20191213,002065.SZ,78.75685053623415,76.54358410889078,83.18338339092091,金叉50+
20191213,002067.SZ,40.050527525345245,39.16607638836076,41.81942979931422,金叉50
20191213,002074.SZ,70.9887579403683,65.6921251879932,81.5820234451185,金叉50+
20191213,002087.SZ,57.96860559345307,51.86748677361007,70.17084323313907,金叉50+
20191213,002088.SZ,64.5975321569257,61.200268818972425,71.39205883283223,金叉50+
20191213,002097.SZ,68.96810365743077,65.63159124849734,75.64112847529762,金叉50+
20191213,002101.SZ,67.76091415239124,66.45602102391994,70.3707004093338,金叉50+
20191213,002111.SZ,71.89706758816492,68.79588276527181,78.09943723395111,金叉50+
20191213,002123.SZ,38.20208241736258,32.47294849681949,49.66035025844876,金叉50
20191213,002128.SZ,39.11915991343012,34.65735098532928,48.0427777696318,金叉50
20191213,002133.SZ,80.56850748551982,75.15393504863322,91.397652359293,金叉50+
20191213,002135.SZ,63.40696024202183,57.38532890181733,75.45022292243084,金叉50+
20191213,002139.SZ,88.44587232952972,85.56209038951071,94.21343620956773,金叉50+
20191213,002144.SZ,82.01296526666107,77.27085067819843,91.49719444358635,金叉50+
20191213,002154.SZ,37.88140016437035,36.31215451517982,41.0198914627514,金叉50
20191213,002189.SZ,84.98014820038456,82.22846494215828,90.4835147168371,金叉50+
20191213,002190.SZ,65.32877617631904,62.379411070040454,71.22750638887622,金叉50+
20191213,002200.SZ,61.975453760828636,60.31177513520158,65.30281101208276,金叉50+
20191213,002206.SZ,48.532303326749165,36.25223240184021,73.09244517656707,金叉50+
20191213,002209.SZ,76.78013753847556,75.35971198830349,79.62098863881968,金叉50+
20191213,002210.SZ,76.59536584814168,74.24849723381814,81.28910307678876,金叉50+
20191213,002234.SZ,13.419231518836355,18.07519142754365,4.107311701421764,
20191213,002243.SZ,42.499749918519164,33.16642560193103,61.16639855169542,金叉50+
20191213,002246.SZ,68.93489463995553,62.454953041042266,81.89477783778206,金叉50+
20191213,002269.SZ,46.92222133362659,46.89017625560644,46.986311489666875,金叉50
20191213,002270.SZ,32.51529022219876,31.053729026958013,35.438412612680246,金叉40
20191213,002271.SZ,41.1702634481511,36.127992461087764,51.254805422277755,金叉50+
20191213,002282.SZ,56.23543010052515,47.327424515710256,74.05144127015494,金叉50+
20191213,002283.SZ,70.73709054742345,67.74290775031557,76.7254561416392,金叉50+
20191213,002287.SZ,43.72901542523136,41.87886417800505,47.42931791968398,金叉50
